-0.9999975437129442 -0.9999970592311642 0.
-0.9999975437129442 -0.9899468375303484 0.
-0.9999975437129442 -0.9798966158295328 0.
-0.9999975437129442 -0.969846394128717 0.
-0.9999975437129442 -0.9597961724279013 0.
-0.9999975437129442 -0.9497459507270856 0.
-0.9999975437129442 -0.9396957290262697 0.
-0.9999975437129442 -0.9296455073254541 0.
-0.9999975437129442 -0.9195952856246383 0.
-0.9999975437129442 -0.9095450639238227 0.
-0.9999975437129442 -0.8994948422230069 0.
-0.9999975437129442 -0.8894446205221913 0.
-0.9999975437129442 -0.8793943988213755 0.
-0.9999975437129442 -0.8693441771205598 0.
-0.9999975437129442 -0.8592939554197441 0.
-0.9999975437129442 -0.8492437337189283 0.
-0.9999975437129442 -0.8391935120181127 0.
-0.9999975437129442 -0.8291432903172968 0.
-0.9999975437129442 -0.8190930686164812 0.
-0.9999975437129442 -0.8090428469156654 0.
-0.9999975437129442 -0.7989926252148498 0.
-0.9999975437129442 -0.788942403514034 0.
-0.9999975437129442 -0.7788921818132183 0.
-0.9999975437129442 -0.7688419601124026 0.
-0.9999975437129442 -0.7587917384115869 0.
-0.9999975437129442 -0.7487415167107712 0.
-0.9999975437129442 -0.7386912950099553 0.
-0.9999975437129442 -0.7286410733091397 0.
-0.9999975437129442 -0.7185908516083239 0.
-0.9999975437129442 -0.7085406299075082 0.
-0.9999975437129442 -0.6984904082066925 0.
-0.9999975437129442 -0.6884401865058768 0.
-0.9999975437129442 -0.6783899648050611 0.
-0.9999975437129442 -0.6683397431042454 0.
-0.9999975437129442 -0.6582895214034297 0.
-0.9999975437129442 -0.6482392997026138 0.
-0.9999975437129442 -0.6381890780017982 0.
-0.9999975437129442 -0.6281388563009824 0.
-0.9999975437129442 -0.6180886346001667 0.
-0.9999975437129442 -0.608038412899351 0.
-0.9999975437129442 -0.5979881911985353 0.
-0.9999975437129442 -0.5879379694977196 0.
-0.9999975437129442 -0.5778877477969039 0.
-0.9999975437129442 -0.5678375260960882 0.
-0.9999975437129442 -0.5577873043952724 0.
-0.9999975437129442 -0.5477370826944568 0.
-0.9999975437129442 -0.5376868609936409 0.
-0.9999975437129442 -0.5276366392928253 0.
-0.9999975437129442 -0.5175864175920095 0.
-0.9999975437129442 -0.5075361958911939 0.
-0.9999975437129442 -0.4974859741903781 0.
-0.9999975437129442 -0.48743575248956234 0.
-0.9999975437129442 -0.4773855307887466 0.
-0.9999975437129442 -0.4673353090879309 0.
-0.9999975437129442 -0.4572850873871152 0.
-0.9999975437129442 -0.4472348656862995 0.
-0.9999975437129442 -0.4371846439854838 0.
