-0.9997001027946272 -0.999997167955976 0.
-0.9997001027946272 -0.9899469451624485 0.
-0.9997001027946272 -0.9798967223689212 0.
-0.9997001027946272 -0.9698464995753937 0.
-0.9997001027946272 -0.9597962767818664 0.
-0.9997001027946272 -0.9497460539883391 0.
-0.9997001027946272 -0.9396958311948116 0.
-0.9997001027946272 -0.9296456084012843 0.
-0.9997001027946272 -0.9195953856077568 0.
-0.9997001027946272 -0.9095451628142295 0.
-0.9997001027946272 -0.899494940020702 0.
-0.9997001027946272 -0.8894447172271747 0.
-0.9997001027946272 -0.8793944944336471 0.
-0.9997001027946272 -0.8693442716401198 0.
-0.9997001027946272 -0.8592940488465926 0.
-0.9997001027946272 -0.849243826053065 0.
-0.9997001027946272 -0.8391936032595377 0.
-0.9997001027946272 -0.8291433804660102 0.
-0.9997001027946272 -0.8190931576724829 0.
-0.9997001027946272 -0.8090429348789554 0.
-0.9997001027946272 -0.7989927120854281 0.
-0.9997001027946272 -0.7889424892919006 0.
-0.9997001027946272 -0.7788922664983733 0.
-0.9997001027946272 -0.7688420437048459 0.
-0.9997001027946272 -0.7587918209113185 0.
-0.9997001027946272 -0.7487415981177912 0.
-0.9997001027946272 -0.7386913753242637 0.
-0.9997001027946272 -0.7286411525307364 0.
-0.9997001027946272 -0.7185909297372088 0.
-0.9997001027946272 -0.7085407069436815 0.
-0.9997001027946272 -0.6984904841501541 0.
-0.9997001027946272 -0.6884402613566267 0.
-0.9997001027946272 -0.6783900385630993 0.
-0.9997001027946272 -0.6683398157695719 0.
-0.9997001027946272 -0.6582895929760446 0.
-0.9997001027946272 -0.6482393701825171 0.
-0.9997001027946272 -0.6381891473889898 0.
-0.9997001027946272 -0.6281389245954623 0.
-0.9997001027946272 -0.618088701801935 0.
-0.9997001027946272 -0.6080384790084076 0.
-0.9997001027946272 -0.5979882562148802 0.
-0.9997001027946272 -0.5879380334213528 0.
-0.9997001027946272 -0.5778878106278253 0.
-0.9997001027946272 -0.567837587834298 0.
-0.9997001027946272 -0.5577873650407705 0.
-0.9997001027946272 -0.5477371422472432 0.
-0.9997001027946272 -0.5376869194537157 0.
-0.9997001027946272 -0.5276366966601884 0.
-0.9997001027946272 -0.5175864738666609 0.
-0.9997001027946272 -0.5075362510731336 0.
-0.9997001027946272 -0.4974860282796062 0.
-0.9997001027946272 -0.48743580548607884 0.
-0.9997001027946272 -0.47738558269255144 0.
-0.9997001027946272 -0.467335359899024 0.
-0.9997001027946272 -0.4572851371054966 0.
-0.9997001027946272 -0.4472349143119692 0.
-0.9997001027946272 -0.4371846915184418 0.
-0.9997001027946272 -0.4271344687249144 0.
-0.9997001027946272 -0.417084245931387 0.
-0.9997001027946272 -0.40703402313785964 0.
-0.9997001027946272 -0.3969838003443323 0.
-0.9997001027946272 -0.3869335775508049 0.
-0.9997001027946272 -0.37688335475727747 0.
-0.9997001027946272 -0.36683313196375006 0.
-0.9997001027946272 -0.35678290917022265 0.
-0.9997001027946272 -0.34673268637669524 0.
-0.9997001027946272 -0.33668246358316783 0.
-0.9997001027946272 -0.3266322407896404 0.
